@id,@lon,@lat,name,barrier,addr:full,denomination,time,opening_hours,addr:postcode,No.benches,object_id,source,FIXME,Feuil1_Fie,building:material,operator:type,DataLevel,historic,ele,education:students,note:fr,capacity:teachers,operator,name:en,phone,addr:street,note,name:fr,amenity,toilets,fixme2,building,email,religion,Effectifs,capacity:classrooms,is_in,Facilities,School_Type,note:en,tourism,date,light,addr:city,school:FR,school:CM,source:ref,note:bilingue,addr:housenumber,place,education:teachers,lit,shop,No.Benches,website,fixme,Infomation,education:students_male,description,education:repetition_rate,education:benches,education:students_female,fee,wheelchair,official_name,school:cycle,capacity:pupils,code,type,information,facilities,short_name,fountain
3074852687,9.7469665,4.0983261,Les Canaris Collège Moderne Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852688,9.7659725,4.0755726,Les Laborieux GSPMB,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852690,9.7697680,4.0310669,Lycée Bilingue de NIALA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852698,9.6989396,4.0251537,Lycée Technique de BONADOUMBE,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852699,9.7631865,4.0076073,Lycée Technique de Nylon Ndogpassi,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852707,9.7578619,4.0824396,Lycée de MAKÉPÉ,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852708,9.7915920,4.0622720,Lycée de NDOGHEM,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852710,9.7273492,4.0260759,Lycée de Nylon Brazzaville,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852711,9.7657746,4.0086896,Lycée de Nylon de Ndogpassi,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852712,9.6855307,4.0424014,Marine Marchande,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852714,9.7712233,3.9939832,Menemo Bilingual Collège,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852715,9.7522786,4.0745916,Monde-Uni Bilingual School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852717,9.7312319,4.0546687,Nouveau Espoir,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852718,9.6956126,4.0540664,Nouvelle Expression,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852719,9.7127528,4.0664757,Nursery and Primary Annex St. Gerard,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852720,9.7130424,4.0456013,Nursery and Primary School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852722,9.7020801,4.0515806,Nursery and Primary Schools,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852723,9.7132272,4.0663233,Orphelinat St. Jean de DEIDO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852726,9.7301451,4.0104921,Prosperity Bilingual Primary School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852727,9.7483956,4.0483242,SHALOM Complex EMPB,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852728,9.7391341,4.0090116,STAF Collège,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852730,9.7069153,4.0311158,Sacred Heart College of Douala,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852731,9.7023593,4.0363478,School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852833,9.7257695,4.0391834,Séminaire Saint Paul de Nylon,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852834,9.7016532,4.0585681,Université de DOUALA Écoles Doctorales,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852835,9.7034611,4.0231522,École Américaine,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852836,9.8010650,4.0922644,École Bilingue Américaine,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852837,9.7608266,4.0668768,École Bilingue Le Grand Monde,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852838,9.6938117,4.0531704,École Bilingue Primaire Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852839,9.7663386,4.0619007,École Bilingue St Vladimir,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852840,9.7123391,4.0435656,École Bilingue la Pouponnière d&apos;AKWA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852841,9.7402035,4.0646774,École Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852843,9.7247189,4.0546521,École CEBEC Bépanda,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852844,9.7336781,4.0209851,École CEBEC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852845,9.6920386,4.0429653,École Catholique Bilingue Notre Dame,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852846,9.7952057,4.0317028,École Catholique Notre Dame de Lourdes de Japoma,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852848,9.7224784,4.0522297,École Catholique St. Kisito de Bépanda,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852849,9.7465220,4.0591552,École Catholique de Ndogbong,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852850,9.7273876,4.0132512,École Catholique de Newtown Aéroport,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852852,9.7731078,4.0254917,École Henri Dumont,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852853,9.7583964,3.9895424,École La Colombe de BOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852854,9.7639131,3.9937347,École La Conscience de BOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852855,9.7482273,3.9912994,École La Dignité,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852856,9.7477952,3.9983707,École La Dignité,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852857,9.7370502,4.0701158,École La Prévoyance de MAKÉPÉ,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852858,9.7392626,4.0917842,École Les Amis de Jesus,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852861,9.6890376,4.0308506,École Maternelle Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852862,9.7177600,4.0514019,École Maternelle Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852863,9.7132876,4.0672702,École Maternelle Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852865,9.7615162,4.0566469,École Maternelle Cité des Palmiers,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852866,9.7518837,3.9998823,École Maternelle La Gloire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852868,9.7394305,4.0150230,École Maternelle Publique de Bilongue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852869,9.7200799,4.0414941,École Maternelle Publique,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852870,9.7647372,4.0838626,École Maternelle et Primaire Bilingue St. Augustin,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852871,9.7628145,3.9938126,École Maternelle et Primaire Les Vainqueurs,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852872,9.7040249,4.0547577,École Maternelle et Primaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852873,9.7330148,4.0591296,École Maternelle et Primaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852874,9.6901987,4.0266684,École Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852875,9.7109899,4.0281966,École Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852876,9.7174338,4.0315746,École Maternelle Saint Raymond,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852877,9.7147297,4.0659447,École Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852879,9.7881195,4.0276239,École Moderne Emili-Fran,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852881,9.6837723,4.0360730,École Petit Joss,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852882,9.7297932,4.0662530,École Populaire Bilingue YOYONG,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852883,9.7523030,4.0002630,École Primaire Bilingue La Gloire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852885,9.7233664,4.0121266,École Primaire Laïque Bilingüe des Nations,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852886,9.7157303,4.0328067,École Primaire Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852887,9.7136572,4.0665003,École Primaire St. Gerard,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852888,9.7097799,4.0296047,École Primaire Ste. Anne,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852889,9.7686617,3.9962276,École Primaire et Maternelle Bilingue Combi 747,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852890,9.7442080,4.0038638,École Primaire et Maternelle Bilingue La Jeunesse,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852891,9.7725021,3.9953863,École Primaire et Maternelle Bilingue de La Régénération,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852892,9.7184888,4.0323443,École Primaire et Maternelle Saint Raymond,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852893,9.7070547,4.0407483,École Primaire et Maternelle du Camp Bertaut,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852894,9.7056932,4.0279785,École Primaire et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852895,9.7152777,4.0279895,École Primaire et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852896,9.7143826,4.0449074,École Primaire et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852897,9.7001611,4.0456393,École Primaire et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852898,9.7077695,4.0332459,École Primaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852899,9.7388636,4.0429450,École Prime Laïc de NDOGSEMBI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852901,9.7499579,4.0559161,École Privé La Dauphine,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852902,9.7257753,4.0729999,École Privé Laïc Bonamoussongo,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852903,9.7313036,4.0232161,École Privé Laïque Ouambo Abraham,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852904,9.7796579,3.9955152,École Privée Alliance,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852905,9.7490453,4.0047625,École Privée La Fontaine II Bobongo,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852907,9.7477077,3.9922265,École Privée Laïque La Capacité,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852908,9.7197082,4.0615342,École Privée Laïque Primaire et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852910,9.8038626,3.9815504,École Public De Yatchika,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852912,9.7284460,4.0153272,École Publique Bonadiwoto,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852914,9.7607924,4.0567078,École Publique Cité des Palmiers,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852915,9.7111677,4.0243594,École Publique Mixte de NEW BELL Aviation,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852916,9.7259007,4.0102315,École Publique Newtown Aéroport Bloc 4,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852917,9.7458686,4.0009616,École Publique Primaire et Maternelle GR.I et II Cité Berge,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852920,9.6975654,4.0373875,École Publique de BALI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852921,9.7381387,4.0143877,École Publique de Bilongue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852922,9.7387021,4.0151199,École Publique de Bilongue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852924,9.6994321,4.0258296,École Publique de BONADOUMBE,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852927,9.7047086,4.0235155,École Publique de BONAPRISO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852928,9.7027981,4.0238672,École Publique de BONAPRISO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852933,9.7250869,4.0255717,École Publique de Dubamba-Bonaloko,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852934,9.7991759,4.0316609,École Publique de JAPOMA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852935,9.7823408,4.0820701,École Publique de LOGBESSOU,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852937,9.7463490,4.0041234,École Publique de Ndogpassi IIIB,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852939,9.7042112,4.0296295,École Publique de NEW BELL BASSA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852940,9.7067091,4.0330442,École Publique de NEW BELL,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852942,9.7245544,4.0170565,École Publique de Newtown Aéroport,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852943,9.6996677,4.0350630,École Publique de Nkongmondo,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852944,9.7274219,4.0296535,École Publique de Nylon,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852945,9.7301566,4.0509772,École Publique de la Cité SIC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852946,9.6998721,4.0346866,École Publique,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852947,9.7033981,4.0387142,École Publique,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852948,9.7778505,4.0538771,École Saint André,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852949,9.7246179,4.0287548,École Saint Bruno,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852950,9.7599154,4.0192137,École St. Nicolas Ndogpassi II,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852951,9.7091149,4.0377131,École Ste. Anne,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852952,9.7442341,4.0434086,École de Football des Brasseries du Cameroun,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852953,9.7890581,4.0618560,École de la Paix de Dieu,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852956,9.7649427,3.9921578,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852957,9.7237841,4.0213102,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852958,9.7031852,4.0244820,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852959,9.7027026,4.0264222,École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
